Shape_Length,Shape_Area,grid_id,DEMMEAN,SLPMEAN,FACSUM,DISTMEAN,PCT,DEMAREA,INUNMAX,INUNAREA
2000.000000000000000,250000.000000000000000,267,967.555555555555543,0.652489910523097,85.000000000000000,48.148834838867181,0.000000000000000,22500.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,268,970.230769230769283,3.194076438744863,21.000000000000000,34.656854248046876,0.000000000000000,32500.000000000000000,1.000000000000000,125000.000000000000000
2000.000000000000000,250000.000000000000000,302,1114.333333333332803,4.902448172569274,423.000000000000000,664.980229492187618,0.000000000000000,150000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,303,1087.569999999999482,3.109945819303394,136593.000000000000000,248.469173507690499,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,304,1080.420000000000528,0.698997980303830,953.000000000000000,120.441578903198234,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,305,1074.509999999999991,0.758096021711826,5919.000000000000000,167.381759338378885,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,306,1071.970000000000027,1.013320154249668,1839.000000000000000,515.956901855469027,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,307,1066.520000000000437,0.714691305384186,2432.000000000000000,486.121939392089871,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,308,1063.290000000000191,1.349062298008212,866.000000000000000,320.772825622558628,0.040000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,309,1051.329999999999700,2.305458695292474,63534.000000000000000,198.552040710449148,0.030000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,310,1045.900000000000318,0.819475235917344,54455.000000000000000,247.287837295532285,0.290000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,311,1042.799999999999727,0.517746004704532,6938.000000000000000,468.532304687500073,0.100000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,312,1040.550000000000637,0.610433630645275,13092.000000000000000,412.797017974853475,0.040000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,313,1042.260000000000673,0.396871916010714,587.000000000000000,359.085725708007828,0.060000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,314,1038.559999999999945,2.733787264756248,557.000000000000000,563.752518920898865,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,315,1006.799999999999727,5.296169702336193,15555.000000000000000,316.202825775146550,0.020000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,316,994.429999999999495,0.538140175377630,7899.000000000000000,160.941361694335853,0.110000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,317,989.750000000000341,0.769699968419154,22825.000000000000000,61.757573471069371,0.010000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
